,item_id,dept_id,cat_id,state_id,price,year,sale_perday,price_change,sale_change,elasticity,level,revenue,LB_price,UB_price,opti_price,optimized_units,optimized_revenue
5322,HOBBIES_1_235,HOBBIES_1,HOBBIES,CA,12.979999542236328,2012,1.4727722772277227,0.08347245727968766,0.06366886688668871,-0.7627529961572368,Inelastic Demand,19.116583484234194,6.489999771118164,19.469999313354492,14.998649547037004,1.2980670606673395,19.469252931501845
5328,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,11.979999542236328,2011,1.3709677419354838,-0.07633004660062903,0.044546850998463894,-0.5836083296469098,Inelastic Demand,16.42419292080787,5.989999771118164,17.969999313354492,16.25375305659178,1.0855365786567037,17.64404348338358
5329,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,9.989999771118164,2011,1.0,-0.16611017088124924,-0.2705882352941176,-1.62896849638159,Elastic Demand,9.989999771118164,4.994999885559082,14.984999656677246,8.06135602542408,1.3144844819278112,10.596527398715212
5331,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,12.979999542236328,2012,1.5625,0.08347245727968766,-0.04626623376623373,-0.5542694593404792,Inelastic Demand,20.281249284744263,6.489999771118164,19.469999313354492,18.199095825647685,1.2142736689532274,22.09868285984058
5332,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,13.479999542236328,2012,2.08,0.038520802591172965,0.33119999999999994,-8.597951696777324,Elastic Demand,28.038399047851563,6.739999771118164,20.219999313354492,7.523907362942568,9.981869789626149,75.10266360610217
5336,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,12.979999542236328,2015,1.6228448275862069,0.44222217135959196,0.6228448275862069,-1.4084432394497515,Elastic Demand,21.064525119189558,6.489999771118164,19.469999313354492,11.097921075207243,1.9542653472557747,21.688282583857063
5337,HOBBIES_1_235,HOBBIES_1,HOBBIES,TX,10.0,2015,1.0,-0.22958394817654226,-0.3837981407702523,-1.6717115626704206,Elastic Demand,10.0,5.0,15.0,7.9909466871377965,1.335855765313306,10.674752202324289
5340,HOBBIES_1_235,HOBBIES_1,HOBBIES,WI,11.979999542236328,2011,2.975683890577508,-0.07633004660062903,0.9301733344286536,-12.18620157924793,Elastic Demand,35.64869164695856,5.989999771118164,17.969999313354492,6.481538949917301,19.618984865322115,127.16121456242332
5342,HOBBIES_1_235,HOBBIES_1,HOBBIES,WI,12.979999542236328,2012,2.6598130841121495,0.08347245727968766,-0.08210371999267008,-0.9836025279280876,Inelastic Demand,34.524372614209895,6.489999771118164,19.469999313354492,13.088194178650669,2.63800578859041,34.52673200547577
5343,HOBBIES_1_235,HOBBIES_1,HOBBIES,WI,13.479999542236328,2012,1.3448275862068966,0.038520802591172965,-0.4943901907092835,-12.834368898185234,Elastic Demand,18.12827524645575,6.739999771118164,20.219999313354492,7.265151987119738,9.302420715757444,67.58350034810901
5349,HOBBIES_1_236,HOBBIES_1,HOBBIES,CA,11.970000267028809,2011,5.038709677419355,0.01699233657490762,-0.07749533743178827,-4.560605134565467,Elastic Demand,60.313356184190326,5.985000133514404,17.955000400543213,7.297326039305033,14.00913739692174,102.22924311475894
5350,HOBBIES_1_236,HOBBIES_1,HOBBIES,CA,11.470000267028809,2011,2.5,-0.04177109347083663,-0.5038412291933418,-12.061959295968856,Elastic Demand,28.67500066757202,5.735000133514404,17.205000400543213,6.210461926637285,16.327448975688593,101.40100022262695
5352,HOBBIES_1_236,HOBBIES_1,HOBBIES,CA,11.880000114440918,2012,1.0,0.035745408706805204,-0.6705565529622981,-18.75923586333586,Elastic Demand,11.880000114440918,5.940000057220459,17.820000171661377,6.256644331448438,9.879617547173238,61.81325312339996
5358,HOBBIES_1_236,HOBBIES_1,HOBBIES,TX,11.970000267028809,2011,2.5126050420168067,0.01699233657490762,0.05793896505970797,-3.4097114781298385,Elastic Demand,30.075883023879108,5.985000133514404,17.955000400543213,7.740280516184252,5.539931744583302,42.880625743588766
5360,HOBBIES_1_236,HOBBIES_1,HOBBIES,TX,11.880000114440918,2012,1.0,0.035745408706805204,-0.6236686390532544,-17.44751736282485,Elastic Demand,11.880000114440918,5.940000057220459,17.820000171661377,6.280449674845212,9.223758634488647,57.929351916824935
5366,HOBBIES_1_236,HOBBIES_1,HOBBIES,WI,11.970000267028809,2011,1.7623318385650224,0.01699233657490762,-0.031685802986251455,-1.864711356591271,Elastic Demand,21.09511257821669,5.985000133514404,17.955000400543213,9.194611500381496,2.524286217341542,23.209831084223048
5367,HOBBIES_1_236,HOBBIES_1,HOBBIES,WI,11.470000267028809,2011,1.0,-0.04177109347083663,-0.43256997455470736,-10.355725421856988,Elastic Demand,11.470000267028809,5.735000133514404,17.205000400543213,6.28880006501445,5.677862720018007,35.706943442792365
5368,HOBBIES_1_236,HOBBIES_1,HOBBIES,WI,12.170000076293945,2011,1.3333333333333333,0.06102875265638197,0.33333333333333326,-5.46190637731272,Elastic Demand,16.226666768391926,6.085000038146973,18.255000114440918,7.199080024743496,4.307937525112775,31.013186984882314
5373,HOBBIES_1_236,HOBBIES_1,HOBBIES,WI,8.0,2015,1.0,-0.326599333086245,-0.2318181818181818,-0.7097938003350596,Inelastic Demand,8.0,4.0,12.0,9.635441771089507,0.8548966962589598,8.2373073371
5376,HOBBIES_1_237,HOBBIES_1,HOBBIES,CA,7.980000019073486,2011,2.0253623188405796,0.0012547338952433318,-0.1097308488612837,-87.45348258883489,Elastic Demand,16.162391342978545,3.990000009536743,11.97000002861023,4.035624323422995,89.5751740006675,361.49175097194086
5383,HOBBIES_1_237,HOBBIES_1,HOBBIES,TX,7.980000019073486,2011,1.4780487804878049,0.0012547338952433318,-0.020169909564264232,-16.075049570851565,Elastic Demand,11.794829296484226,3.990000009536743,11.97000002861023,4.23821065095186,12.618878402126967,53.4814648469609
5390,HOBBIES_1_237,HOBBIES_1,HOBBIES,WI,7.980000019073486,2011,1.3664596273291925,0.0012547338952433318,-0.1513566525008173,-120.62848790058753,Elastic Demand,10.904347852150105,3.990000009536743,11.97000002861023,4.02307675435172,83.10020951809561,334.31852119400804
5397,HOBBIES_1_238,HOBBIES_1,HOBBIES,CA,5.769999980926514,2011,1.2896341463414633,-0.028619541187932973,-0.1545731707317073,-5.4009660642945905,Elastic Demand,7.441188999792424,2.884999990463257,8.65499997138977,3.419163613731529,4.127452289856038,14.112434686888644
5399,HOBBIES_1_238,HOBBIES_1,HOBBIES,CA,5.940000057220459,2012,1.341404358353511,0.029462751621473604,-0.10573042776432606,-3.58861348467078,Elastic Demand,7.967941965375628,2.9700000286102295,8.910000085830688,3.7976178498295616,3.077592963127767,11.687521971283859
5405,HOBBIES_1_238,HOBBIES_1,HOBBIES,TX,5.769999980926514,2011,1.3102493074792243,-0.028619541187932973,0.015443213296398861,-0.539603804092788,Inelastic Demand,7.5601384791641015,2.884999990463257,8.65499997138977,8.23151422756428,1.0086325383714265,8.302573089988671
5407,HOBBIES_1_238,HOBBIES_1,HOBBIES,TX,5.940000057220459,2012,1.2540540540540541,0.029462751621473604,0.11471471471471473,-3.893550615656216,Elastic Demand,7.44908115283863,2.9700000286102295,8.910000085830688,3.7327999087504273,3.068388512227415,11.453680358453353
5411,HOBBIES_1_238,HOBBIES_1,HOBBIES,TX,3.5,2015,2.0,-0.4107744164504644,0.6417910447761193,-1.5623929316774121,Elastic Demand,7.0,1.75,5.25,2.870076790262391,2.5623928973677645,7.354264382268422
5414,HOBBIES_1_238,HOBBIES_1,HOBBIES,WI,5.769999980926514,2011,1.3138461538461539,-0.028619541187932973,-0.04793756967670004,-1.6749943460628307,Elastic Demand,7.580892282632681,2.884999990463257,8.65499997138977,4.607393852537497,1.757265518797912,8.096414348585615
5416,HOBBIES_1_238,HOBBIES_1,HOBBIES,WI,5.769999980926514,2012,1.5,-0.028619541187932973,0.16666666666666652,-5.823526854334729,Elastic Demand,8.65499997138977,2.884999990463257,8.65499997138977,3.3804042633076574,5.117645115742828,17.299709367352666
5440,HOBBIES_1_240,HOBBIES_1,HOBBIES,CA,2.9800000190734863,2011,1.5463917525773196,0.20161290167521728,-0.18895537452238487,-0.9372186648391049,Inelastic Demand,4.608247452175495,1.4900000095367432,4.4700000286102295,3.0798105143165526,1.497849447265322,4.6130924765509755
5442,HOBBIES_1_240,HOBBIES_1,HOBBIES,CA,2.9800000190734863,2012,1.6514084507042253,0.20161290167521728,-0.20732394366197193,-1.028326768472162,Elastic Demand,4.921197214596708,1.4900000095367432,4.4700000286102295,2.938955744319852,1.6747980059139258,4.922157220056166
5443,HOBBIES_1_240,HOBBIES_1,HOBBIES,CA,3.0799999237060547,2012,1.5918367346938775,0.03355701476259032,-0.03607327792524251,-1.0749847142379703,Elastic Demand,4.902857021409638,1.5399999618530273,4.619999885559082,2.972578467033643,1.6515184288870113,4.909268119618762
5446,HOBBIES_1_240,HOBBIES_1,HOBBIES,CA,2.880000114440918,2014,1.3058823529411765,-0.0649350046166508,-0.1469313421963212,-2.26274477169506,Elastic Demand,3.7609413259169635,1.440000057220459,4.320000171661377,2.07639529669797,2.1303804353097213,4.423511916054479
5450,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.7300000190734863,2011,1.911764705882353,0.10080645083760875,0.4193404634581106,-4.159857429497593,Elastic Demand,5.219117683522842,1.3650000095367432,4.0950000286102295,1.693136240018987,4.9322167118641875,8.350914858484542
5451,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.9800000190734863,2011,1.3448275862068966,0.09157509093529081,-0.29655172413793107,-3.238344850211306,Elastic Demand,4.007586232547102,1.4900000095367432,4.4700000286102295,1.9501116201166497,2.849921512342063,5.5576650576386735
5453,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.4800000190734863,2012,1.7777777777777777,-0.0915750909352907,0.03516174402250338,-0.3839662474083653,Inelastic Demand,4.408888922797309,1.2400000095367432,3.7200000286102295,3.7200000286102295,1.4364744467481196,5.343684983000869
5454,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.9800000190734863,2012,1.3173076923076923,0.20161290167521728,-0.259014423076923,-1.2847115483421547,Elastic Demand,3.9255769482025733,1.4900000095367432,4.4700000286102295,2.649793464155923,1.504834033061481,3.98749938544571
5456,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.9800000190734863,2013,1.325,0.09157509093529081,-0.14445364238410596,-1.5774337858553744,Elastic Demand,3.948500025272369,1.4900000095367432,4.4700000286102295,2.434572136564296,1.7075498934384887,4.157153392358677
5457,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.25,2013,2.0,-0.2449664477856115,0.509433962264151,-2.079607092600677,Elastic Demand,4.5,1.125,3.375,1.6659675887308925,3.079607062030144,5.1305255513689865
5459,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.9800000190734863,2014,1.278688524590164,0.09157509093529081,-0.050670640834575176,-0.5533234017794236,Inelastic Demand,3.810491827667737,1.4900000095367432,4.4700000286102295,4.182819632150602,0.993108359608043,4.153993143421403
5460,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.880000114440918,2014,1.0,-0.03355701476259032,-0.21794871794871795,-6.494878030440576,Elastic Demand,2.880000114440918,1.440000057220459,4.320000171661377,1.6617132357505953,3.7474390169306795,6.227169014601909
5461,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,1.9900000095367432,2014,4.0,-0.3090278019231769,3.0,-9.707864410030616,Elastic Demand,7.960000038146973,0.9950000047683716,2.9850000143051147,1.0974942148733122,21.415729041682173,23.50363873054057
5463,HOBBIES_1_240,HOBBIES_1,HOBBIES,TX,2.5,2015,2.0,-0.08424909064709252,0.3961136023916294,-4.701695880029057,Elastic Demand,5.0,1.25,3.75,1.5158615021661612,5.701695936514676,8.642981367219836
5466,HOBBIES_1_240,HOBBIES_1,HOBBIES,WI,2.4800000190734863,2011,1.6216216216216217,-0.16778523382541966,0.35135135135135154,-2.094054067457046,Elastic Demand,4.0216216525516,1.2400000095367432,3.7200000286102295,1.832152827188851,2.508692482665388,4.596308024662808
5468,HOBBIES_1_240,HOBBIES_1,HOBBIES,WI,2.9800000190734863,2012,1.3494623655913978,0.20161290167521728,0.0024577572964668004,-0.012190476284231335,Inelastic Demand,4.021397875201317,1.4900000095367432,4.4700000286102295,4.4700000286102295,1.3412370711092954,5.995329746231651
5469,HOBBIES_1_240,HOBBIES_1,HOBBIES,WI,3.0799999237060547,2012,1.1818181818181819,0.03355701476259032,-0.12423035132198468,-3.702068023657392,Elastic Demand,3.6399999098344287,1.5399999618530273,4.619999885559082,1.955983639506721,2.7784947759576006,5.434690324227959
5472,HOBBIES_1_240,HOBBIES_1,HOBBIES,WI,2.880000114440918,2014,1.2432432432432432,-0.0649350046166508,0.041216216216216184,-0.6347303193329937,Inelastic Demand,3.5805406828184383,1.440000057220459,4.320000171661377,3.708680071871711,1.0161837409648635,3.768700389476434
5474,HOBBIES_1_240,HOBBIES_1,HOBBIES,WI,2.0,2015,2.0,-0.3055555831502974,0.3984063745019919,-1.3038752897080033,Elastic Demand,4.0,1.0,3.0,1.7669445158142212,2.3038752869607713,4.07081980341525
5478,HOBBIES_1_241,HOBBIES_1,HOBBIES,CA,19.940000534057617,2015,2.884514435695538,-0.08448117973274871,0.5846403345923223,-6.92036186570545,Elastic Demand,57.517219388265936,9.970000267028809,29.910000801086426,11.410675730090968,11.423199753251136,130.3464281844039
5482,HOBBIES_1_241,HOBBIES_1,HOBBIES,TX,19.940000534057617,2015,1.6081081081081081,-0.08448117973274871,0.10270270270270276,-1.2156873640685035,Elastic Demand,32.06567653449806,9.970000267028809,29.910000801086426,18.171111623002552,1.7815334415149768,32.372443025880536
5485,HOBBIES_1_241,HOBBIES_1,HOBBIES,WI,21.979999542236328,2014,1.0,0.00918268362192709,-0.14396887159533078,-15.67830032296346,Elastic Demand,21.979999542236328,10.989999771118164,32.96999931335449,11.690968949598092,8.339149910060836,97.49274266456496
5487,HOBBIES_1_241,HOBBIES_1,HOBBIES,WI,19.940000534057617,2015,1.1444444444444444,-0.08448117973274871,0.01821895424836595,-0.2156569582243116,Inelastic Demand,22.820222833421493,9.970000267028809,29.910000801086426,29.910000801086426,1.0210407405716437,30.53932936843974
5491,HOBBIES_1_242,HOBBIES_1,HOBBIES,CA,2.7799999713897705,2012,3.3214285714285716,0.1119999885559082,0.00018048241888912742,-0.001611450333309937,Inelastic Demand,9.233571333544596,1.3899999856948853,4.169999957084656,4.169999957084656,3.318752412839325,13.839197419114582
5497,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,3.5,2011,1.5846153846153845,0.3999999999999999,-0.24191157679529773,-0.6047789419882444,Inelastic Demand,5.546153846153846,1.75,5.25,4.6436196564259085,1.2714785940985813,5.904262992280952
5499,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,3.5,2012,1.6493506493506493,0.3999999999999999,-0.2269782053799333,-0.5674455134498334,Inelastic Demand,5.7727272727272725,1.75,5.25,4.833996751853431,1.2926335810089915,6.248586531934134
5500,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,2.7799999713897705,2012,1.5217391304347827,-0.20571429388863705,-0.07737076343717897,-0.3761078628744362,Inelastic Demand,4.230434739071391,1.3899999856948853,4.169999957084656,4.169999957084656,1.235570104334668,5.152327282050649
5502,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,2.7799999713897705,2013,1.5449735449735449,0.1119999885559082,-0.16592544382977192,-1.4814773284279863,Elastic Demand,4.295026410824407,1.3899999856948853,4.169999957084656,2.328252586670271,1.9169084285593228,4.463047007203287
5504,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,3.0,2014,2.0,0.19999999999999996,0.26582278481012644,-1.3291139240506324,Elastic Demand,6.0,1.5,4.5,2.6285713779860416,2.3291139688731275,6.122242314647375
5505,HOBBIES_1_242,HOBBIES_1,HOBBIES,TX,2.7799999713897705,2014,1.5538461538461539,-0.07333334287007653,-0.22307692307692306,-3.041957646362102,Elastic Demand,4.319692263236413,1.3899999856948853,4.169999957084656,1.8469425572822122,3.140290191585652,5.799935597055453
5509,HOBBIES_1_242,HOBBIES_1,HOBBIES,WI,3.5,2011,1.2278481012658229,0.3999999999999999,-0.5813152562087107,-1.453288140521777,Elastic Demand,4.29746835443038,1.75,5.25,2.9541659466631427,1.5061325611989744,4.449365523454552
5511,HOBBIES_1_242,HOBBIES_1,HOBBIES,WI,2.7799999713897705,2012,2.3544303797468356,0.1119999885559082,0.08544569057901064,-0.7629080295517872,Inelastic Demand,6.54531638833541,1.3899999856948853,4.169999957084656,3.211975757559548,2.075322144352772,6.665884416787599
5512,HOBBIES_1_242,HOBBIES_1,HOBBIES,WI,3.5,2012,1.0625,0.25899281871225655,-0.54872311827957,-2.1186808229196754,Elastic Demand,3.71875,1.75,5.25,2.5759856284318925,1.6567992142042842,4.2678909649874885
5521,HOBBIES_1_243,HOBBIES_1,HOBBIES,CA,11.970000267028809,2016,1.0,-0.13760805703631962,-0.2768361581920904,-2.011772887099362,Elastic Demand,11.970000267028809,5.985000133514404,17.955000400543213,8.959987352204,1.5058865694884866,13.49272461647071
5531,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA,0.41999998688697815,2011,10.612244897959183,-0.08695656680880426,0.1950726236440521,-2.2433340091837803,Elastic Demand,4.457142717984258,0.20999999344348907,0.6299999803304672,0.3036106554489114,17.209527692420696,5.22499598266204
5532,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA,0.5,2011,8.250450450450451,0.19047622764462102,-0.2225537075537074,-1.1684067366607795,Elastic Demand,4.1252252252252255,0.25,0.75,0.46396658355963694,8.945166207375848,4.150258204609287
5534,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA,0.46000000834465027,2012,3.75,-0.07999998331069946,-0.4018058690744921,-5.022574411221824,Elastic Demand,1.7250000312924385,0.23000000417232513,0.6900000125169754,0.27579324851441267,11.292327240602827,3.1143476129736474
5538,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA,0.47999998927116394,2015,6.845714285714286,0.043478218616745945,0.22936125654450268,-5.275314027152036,Elastic Demand,3.285942783696311,0.23999999463558197,0.7199999839067459,0.2854949101775522,21.479503848157663,6.132289021788158
5541,HOBBIES_1_244,HOBBIES_1,HOBBIES,TX,0.41999998688697815,2011,5.269662921348314,-0.08695656680880426,0.23992068737607397,-2.759086474786885,Elastic Demand,2.213258357865087,0.20999999344348907,0.6299999803304672,0.2861121345342804,9.904559487747218,2.8338146566611155
5542,HOBBIES_1_244,HOBBIES_1,HOBBIES,TX,0.5,2011,4.5682281059063135,0.19047622764462102,-0.13310809930562495,-0.6988173849913174,Inelastic Demand,2.2841140529531567,0.25,0.75,0.6077472527500712,3.880292665615235,2.35823720739391
5543,HOBBIES_1_244,HOBBIES_1,HOBBIES,TX,0.47999998927116394,2011,4.0,-0.04000002145767212,-0.12438698172090945,-3.1096728748642124,Elastic Demand,1.9199999570846558,0.23999999463558197,0.7199999839067459,0.31717852374173716,8.219345884330536,2.6069999937146826
5548,HOBBIES_1_244,HOBBIES_1,HOBBIES,TX,0.47999998927116394,2015,4.1179487179487175,0.043478218616745945,0.08605240912933221,-1.9792073333977054,Elastic Demand,1.9766153404345876,0.23999999463558197,0.7199999839067459,0.36126066039142923,6.134111472806616,2.2160131615807606
5551,HOBBIES_1_244,HOBBIES_1,HOBBIES,WI,0.41999998688697815,2011,6.697916666666667,-0.08695656680880426,-0.4143897996357012,-4.765480225856211,Elastic Demand,2.8131249121700725,0.20999999344348907,0.6299999803304672,0.25406689903762125,19.308353466190766,4.905613490677394
5552,HOBBIES_1_244,HOBBIES_1,HOBBIES,WI,0.5,2011,6.097472924187725,0.19047622764462102,-0.08964634413371442,-0.47064321486338506,Inelastic Demand,3.0487364620938626,0.25,0.75,0.75,4.662605794396647,3.4969543457974854
5555,HOBBIES_1_244,HOBBIES_1,HOBBIES,WI,0.2199999988079071,2013,1.0,-0.521739141702201,-0.8442540322580645,-1.618153526882499,Elastic Demand,0.2199999988079071,0.10999999940395355,0.32999999821186066,0.17797871773942409,1.3090767478797036,0.232987801010125
5557,HOBBIES_1_244,HOBBIES_1,HOBBIES,WI,0.30000001192092896,2014,41.0,-0.34782607287224865,6.462947309101155,-18.58097426605193,Elastic Demand,12.300000488758087,0.15000000596046448,0.45000001788139343,0.158072774876026,401.4099853669637,63.451990249900945
5559,HOBBIES_1_244,HOBBIES_1,HOBBIES,WI,0.47999998927116394,2015,5.190641247833622,0.043478218616745945,-0.09114562221876532,-2.0963513482969596,Elastic Demand,2.4915077432705997,0.23999999463558197,0.7199999839067459,0.35448462038679,8.036024459953541,2.8486470801055903
5568,HOBBIES_1_245,HOBBIES_1,HOBBIES,TX,0.9399999976158142,2013,1.0,-0.8108651836422781,-0.05952380952380942,-0.07340777570007123,Inelastic Demand,0.9399999976158142,0.4699999988079071,1.4099999964237213,1.4099999964237213,0.9632961121499644,1.3582475146864343
5569,HOBBIES_1_245,HOBBIES_1,HOBBIES,TX,0.25,2013,1.0,-0.7340425525169234,0.0,-0.0,Perfectly Inelastic Demand,0.25,0.125,0.375,0.375,1.0,0.375
5571,HOBBIES_1_245,HOBBIES_1,HOBBIES,TX,2.9700000286102295,2014,1.0,-0.40241445593789416,-0.08695652173913049,-0.21608697315921163,Inelastic Demand,2.9700000286102295,1.4850000143051147,4.455000042915344,4.455000042915344,0.8919565134203942,3.9736663055664767
5573,HOBBIES_1_245,HOBBIES_1,HOBBIES,TX,0.9700000286102295,2015,1.0,-0.8048289598473354,-0.0714285714285714,-0.0887500015433346,Inelastic Demand,0.9700000286102295,0.48500001430511475,1.4550000429153442,1.4550000429153442,0.9556249992283327,1.3904344148881997
5576,HOBBIES_1_245,HOBBIES_1,HOBBIES,WI,2.9700000286102295,2012,1.0,-0.40241445593789416,-0.12195121951219512,-0.30304880382084537,Inelastic Demand,2.9700000286102295,1.4850000143051147,4.455000042915344,4.455000042915344,0.8484755980895773,3.779958825901689
5578,HOBBIES_1_245,HOBBIES_1,HOBBIES,WI,0.9399999976158142,2013,1.0,-0.8108651836422781,-0.11494252873563227,-0.14175294617944825,Inelastic Demand,0.9399999976158142,0.4699999988079071,1.4099999964237213,1.4099999964237213,0.9291235269102759,1.3100641696206843
5588,HOBBIES_1_246,HOBBIES_1,HOBBIES,TX,2.950000047683716,2016,1.0,-0.7313296748022559,-0.2857142857142857,-0.39067782363889436,Inelastic Demand,2.950000047683716,1.475000023841858,4.425000071525574,4.425000071525574,0.8046610881805528,3.560625372752792
5603,HOBBIES_1_248,HOBBIES_1,HOBBIES,CA,1.0,2012,5.167785234899329,0.06382978993230615,-0.29934128759632117,-4.689679974096479,Elastic Demand,5.167785234899329,0.5,1.5,0.6066170771643562,14.70152222709981,8.918194443270103
5605,HOBBIES_1_248,HOBBIES_1,HOBBIES,CA,0.9399999976158142,2013,4.4986910994764395,-0.06000000238418579,0.9280104712041883,-15.466840572139446,Elastic Demand,4.228769622782138,0.4699999988079071,1.4099999964237213,0.5003875837117862,37.03961488332256,18.534163393080885
5610,HOBBIES_1_248,HOBBIES_1,HOBBIES,TX,0.9399999976158142,2011,3.2745098039215685,-0.06000000238418579,0.004935767410412462,-0.08226278690471156,Inelastic Demand,3.0780392078792347,0.4699999988079071,1.4099999964237213,1.4099999964237213,3.139824652812874,4.427152749237265
5612,HOBBIES_1_248,HOBBIES_1,HOBBIES,TX,1.0,2012,4.225464190981432,0.06382978993230615,-0.3844156071412427,-6.022510923957758,Elastic Demand,4.225464190981432,0.5,1.5,0.5830218412922591,14.836684447691177,8.650111085365134
5614,HOBBIES_1_248,HOBBIES_1,HOBBIES,TX,0.9399999976158142,2013,4.353566009104704,-0.06000000238418579,1.1767830045523522,-19.61304929651998,Elastic Demand,4.092352038178712,0.4699999988079071,1.4099999964237213,0.4939636302803607,44.87013590594094,22.16421522327175
5619,HOBBIES_1_248,HOBBIES_1,HOBBIES,WI,0.9399999976158142,2011,11.89795918367347,-0.06000000238418579,0.7972748011591344,-13.287912824638024,Elastic Demand,11.184081604286115,0.4699999988079071,1.4099999964237213,0.5053704833767922,84.99850285796626,42.95573447563407
5621,HOBBIES_1_248,HOBBIES_1,HOBBIES,WI,1.0,2012,3.9548254620123204,0.06382978993230615,-0.20903490759753596,-3.2748800805897247,Elastic Demand,3.9548254620123204,0.5,1.5,0.6526773389538637,8.45320238941316,5.517213641160624
5623,HOBBIES_1_248,HOBBIES_1,HOBBIES,WI,0.9399999976158142,2013,4.002861230329041,-0.06000000238418579,0.1587229877268277,-2.6453830236623848,Elastic Demand,3.762689546965734,0.4699999988079071,1.4099999964237213,0.6476680219411213,7.295981300676558,4.7253737771285955
5629,HOBBIES_1_249,HOBBIES_1,HOBBIES,CA,4.880000114440918,2012,1.4307692307692308,-0.018108587434620738,0.09724532224532223,-5.370121915716333,Elastic Demand,6.98215400989239,2.440000057220459,7.320000171661377,2.8943659991337416,4.5570870860985435,13.189877917095082
5636,HOBBIES_1_249,HOBBIES_1,HOBBIES,TX,4.880000114440918,2012,1.21875,-0.018108587434620738,-0.017292490118577142,-0.9549331321954275,Inelastic Demand,5.947500139474869,2.440000057220459,7.320000171661377,4.9951528642110805,1.191287373436428,5.950662535519468
5639,HOBBIES_1_249,HOBBIES_1,HOBBIES,TX,0.9800000190734863,2014,1.0,-0.7991803286697748,-0.23185011709601866,-0.29010988981914776,Inelastic Demand,0.9800000190734863,0.49000000953674316,1.4700000286102295,1.4700000286102295,0.8549450550904261,1.2567692554431005
5643,HOBBIES_1_249,HOBBIES_1,HOBBIES,WI,5.369999885559082,2011,1.219298245614035,0.08048291997050705,-0.10943412452700374,-1.3597186156653591,Elastic Demand,6.547631439409758,2.684999942779541,8.054999828338623,4.659673114422697,1.4386004003330717,6.703407607829742
5645,HOBBIES_1_249,HOBBIES_1,HOBBIES,WI,4.880000114440918,2012,1.7469879518072289,-0.018108587434620738,0.3275649571144703,-18.088929260612467,Elastic Demand,8.525301404746182,2.440000057220459,7.320000171661377,2.5748892031326016,16.674064657884227,42.933869059920994
5646,HOBBIES_1_249,HOBBIES_1,HOBBIES,WI,5.369999885559082,2012,1.25,0.1004097868088476,-0.2844827586206896,-2.8332174348927355,Elastic Demand,6.7124998569488525,2.684999942779541,8.054999828338623,3.63268557366489,2.3957610109974055,8.703046462599087
5653,HOBBIES_1_250,HOBBIES_1,HOBBIES,CA,3.4800000190734863,2013,1.0,-0.28688525871639736,-0.2333333333333334,-0.8133332970028859,Inelastic Demand,3.4800000190734863,1.7400000095367432,5.2200000286102295,3.8793444998407876,0.9066666202867294,3.5172721665985596
5661,HOBBIES_1_250,HOBBIES_1,HOBBIES,TX,3.880000114440918,2015,1.0,-0.20491802798135095,-0.15217391304347827,-0.7426087130670964,Inelastic Demand,3.880000114440918,1.940000057220459,5.820000171661377,4.552412324819941,0.8713043424040932,3.9665366270295275
5662,HOBBIES_1_250,HOBBIES_1,HOBBIES,TX,2.9700000286102295,2015,1.0,-0.23453609767787686,0.0,-0.0,Perfectly Inelastic Demand,2.9700000286102295,1.4850000143051147,4.455000042915344,4.455000042915344,1.0,4.455000042915344
5665,HOBBIES_1_250,HOBBIES_1,HOBBIES,WI,4.480000019073486,2012,1.0,-0.08196723073504641,-0.15527950310559002,-1.894409530651592,Elastic Demand,4.480000019073486,2.240000009536743,6.7200000286102295,3.4224264634514077,1.4472047800459382,4.9529519372625925
5671,HOBBIES_1_251,HOBBIES_1,HOBBIES,CA,14.460000038146973,2011,1.0909090909090908,-0.03599999745686844,-0.08363636363636373,-2.3232324873513774,Elastic Demand,15.774545496160332,7.230000019073486,21.69000005722046,10.342040438695447,1.812672764828938,18.74673503598276
